id,street,ward,district,city,code
22611,None,ky chau,ky anh,ha tinh,HT
22612,None,ky dong,ky anh,ha tinh,HT
22613,None,ky giang,ky anh,ha tinh,HT
22614,None,ky ha,ky anh,ha tinh,HT
22615,None,ky hai,ky anh,ha tinh,HT
22616,None,ky hoa,ky anh,ha tinh,HT
22617,None,ky hop,ky anh,ha tinh,HT
22618,None,ky hung,ky anh,ha tinh,HT
22619,None,ky khang,ky anh,ha tinh,HT
22620,None,ky lac,ky anh,ha tinh,HT
22621,None,ky lam,ky anh,ha tinh,HT
22622,None,ky lien,ky anh,ha tinh,HT
22623,None,ky nam,ky anh,ha tinh,HT
22624,None,ky ninh,ky anh,ha tinh,HT
22625,None,ky phong,ky anh,ha tinh,HT
22626,None,ky phu,ky anh,ha tinh,HT
22627,None,ky son,ky anh,ha tinh,HT
22628,None,ky tan,ky anh,ha tinh,HT
22629,None,ky tay,ky anh,ha tinh,HT
22630,None,ky thinh,ky anh,ha tinh,HT
22631,None,ky tho,ky anh,ha tinh,HT
22632,None,ky thu,ky anh,ha tinh,HT
22633,None,ky thuong,ky anh,ha tinh,HT
22634,None,ky trinh,ky anh,ha tinh,HT
22635,None,ky trung,ky anh,ha tinh,HT
22636,None,ky van,ky anh,ha tinh,HT
22637,None,ky xuan,ky anh,ha tinh,HT
22638,None,thi tran ky anh,ky anh,ha tinh,HT
22639,None,an loc,loc ha,ha tinh,HT
22640,None,binh loc,loc ha,ha tinh,HT
22641,None,ho do,loc ha,ha tinh,HT
22642,None,hong loc,loc ha,ha tinh,HT
22643,None,ich hau,loc ha,ha tinh,HT
22644,None,mai phu,loc ha,ha tinh,HT
22645,None,phu luu,loc ha,ha tinh,HT
22646,None,tan loc,loc ha,ha tinh,HT
22647,None,thach bang,loc ha,ha tinh,HT
22648,None,thach chau,loc ha,ha tinh,HT
22649,None,thach kim,loc ha,ha tinh,HT
22650,None,thach my,loc ha,ha tinh,HT
22651,None,thinh loc,loc ha,ha tinh,HT
22652,quoc lo 1a,None,nghi xuan,ha tinh,HT
22653,quoc lo 8b,None,nghi xuan,ha tinh,HT
22654,None,xuan hai,nghi xuan,ha tinh,HT
22655,None,xuan pho,nghi xuan,ha tinh,HT
22656,None,co dam,nghi xuan,ha tinh,HT
22657,None,cuong gian,nghi xuan,ha tinh,HT
22658,None,nghi truong,nghi xuan,ha tinh,HT
22659,None,thi tran nghi xuan,nghi xuan,ha tinh,HT
22660,None,thi tran xuan an,nghi xuan,ha tinh,HT
22661,None,tien dien,nghi xuan,ha tinh,HT
22662,None,xuan an,nghi xuan,ha tinh,HT
22663,None,xuan dan,nghi xuan,ha tinh,HT
22664,None,xuan giang,nghi xuan,ha tinh,HT
22665,None,xuan hoi,nghi xuan,ha tinh,HT
22666,None,xuan hong,nghi xuan,ha tinh,HT
22667,None,xuan lam,nghi xuan,ha tinh,HT
22668,None,xuan lien,nghi xuan,ha tinh,HT
22669,None,xuan linh,nghi xuan,ha tinh,HT
22670,None,xuan my,nghi xuan,ha tinh,HT
22671,None,xuan thanh,nghi xuan,ha tinh,HT
22672,None,xuan truong,nghi xuan,ha tinh,HT
22673,None,xuan vien,nghi xuan,ha tinh,HT
22674,None,xuan yen,nghi xuan,ha tinh,HT
22675,duong 1a,None,thach ha,ha tinh,HT
22676,tinh lo 17,None,thach ha,ha tinh,HT
22677,tinh lo 26,None,thach ha,ha tinh,HT
22678,tinh lo 27,None,thach ha,ha tinh,HT
22679,tinh lo 3,None,thach ha,ha tinh,HT
22680,trung vinh,None,thach ha,ha tinh,HT
22681,None,bac son,thach ha,ha tinh,HT
22682,None,nam huong,thach ha,ha tinh,HT
22683,None,ngoc son,thach ha,ha tinh,HT
22684,None,phu viet,thach ha,ha tinh,HT
22685,None,thach ban,thach ha,ha tinh,HT
22686,None,thach dai,thach ha,ha tinh,HT
22687,None,thach dien,thach ha,ha tinh,HT
22688,None,thach dinh,thach ha,ha tinh,HT
22689,None,thach hai,thach ha,ha tinh,HT
22690,None,thach hoi,thach ha,ha tinh,HT
22691,None,thach huong,thach ha,ha tinh,HT
22692,None,thach kenh,thach ha,ha tinh,HT
22693,None,thach khe,thach ha,ha tinh,HT
22694,None,thach lac,thach ha,ha tinh,HT
22695,None,thach lam,thach ha,ha tinh,HT
22696,None,thach lien,thach ha,ha tinh,HT
22697,None,thach long,thach ha,ha tinh,HT
22698,None,thach luu,thach ha,ha tinh,HT
22699,None,thach ngoc,thach ha,ha tinh,HT
22700,None,thach son,thach ha,ha tinh,HT
22701,None,thach tan,thach ha,ha tinh,HT
22702,None,thach thang,thach ha,ha tinh,HT
22703,None,thach thanh,thach ha,ha tinh,HT
22704,None,thach tien,thach ha,ha tinh,HT
22705,None,thach tri,thach ha,ha tinh,HT
22706,None,thach van,thach ha,ha tinh,HT
22707,None,thach vinh,thach ha,ha tinh,HT
22708,None,thach xuan,thach ha,ha tinh,HT
22709,None,thi tran thach ha,thach ha,ha tinh,HT
22710,None,tuong son,thach ha,ha tinh,HT
22711,None,viet xuyen,thach ha,ha tinh,HT
22712,None,an phu,vu quang,ha tinh,HT
22713,None,duc bong,vu quang,ha tinh,HT
22714,None,duc giang,vu quang,ha tinh,HT
22715,None,duc huong,vu quang,ha tinh,HT
22716,None,duc lien,vu quang,ha tinh,HT
22717,None,duc linh,vu quang,ha tinh,HT
22718,None,huong dien,vu quang,ha tinh,HT
22719,None,huong minh,vu quang,ha tinh,HT
22720,None,huong quang,vu quang,ha tinh,HT
22721,None,huong tho,vu quang,ha tinh,HT
22722,None,son tho,vu quang,ha tinh,HT
22723,None,thi tran vu quang,vu quang,ha tinh,HT
22724,duong 20a,None,binh giang,hai duong,HD
22725,quang trung,None,binh giang,hai duong,HD
22726,quoc lo 5,None,binh giang,hai duong,HD
22727,tran hung dao,None,binh giang,hai duong,HD
22728,None,binh minh,binh giang,hai duong,HD
22729,None,binh xuyen,binh giang,hai duong,HD
22730,None,co bi,binh giang,hai duong,HD
22731,None,hong khe,binh giang,hai duong,HD
22732,None,hung thang,binh giang,hai duong,HD
22733,None,hung thinh,binh giang,hai duong,HD
22734,None,ke sat,binh giang,hai duong,HD
22735,None,long xuyen,binh giang,hai duong,HD
22736,None,nhan quyen,binh giang,hai duong,HD
22737,None,tan hong,binh giang,hai duong,HD
22738,None,tan viet,binh giang,hai duong,HD
22739,None,thai duong,binh giang,hai duong,HD
22740,None,thai hoa,binh giang,hai duong,HD
22741,None,thai hoc,binh giang,hai duong,HD
22742,None,thuc khang,binh giang,hai duong,HD
22743,None,trang liet,binh giang,hai duong,HD
22744,None,vinh hong,binh giang,hai duong,HD
22745,None,vinh tuy,binh giang,hai duong,HD
22746,duong 5,None,cam giang,hai duong,HD
22747,quoc lo 5,None,cam giang,hai duong,HD
22748,None,cam dien,cam giang,hai duong,HD
22749,None,cam dinh,cam giang,hai duong,HD
22750,None,cam doai,cam giang,hai duong,HD
22751,None,cam dong,cam giang,hai duong,HD
22752,None,cam giang,cam giang,hai duong,HD
22753,None,cam hoang,cam giang,hai duong,HD
22754,None,cam hung,cam giang,hai duong,HD
22755,None,cam phuc,cam giang,hai duong,HD
22756,None,cam son,cam giang,hai duong,HD
22757,None,cam van,cam giang,hai duong,HD
22758,None,cam vu,cam giang,hai duong,HD
22759,None,cao an,cam giang,hai duong,HD
22760,None,duc chinh,cam giang,hai duong,HD
22761,None,kim giang,cam giang,hai duong,HD
22762,None,lai cach,cam giang,hai duong,HD
22763,None,luong dien,cam giang,hai duong,HD
22764,None,ngoc lien,cam giang,hai duong,HD
22765,None,tan truong,cam giang,hai duong,HD
22766,None,thach loi,cam giang,hai duong,HD
22767,duong 37,None,chi linh,hai duong,HD
22768,an ninh,None,chi linh,hai duong,HD
22769,bach dang,None,chi linh,hai duong,HD
22770,chu van an,None,chi linh,hai duong,HD
22771,doan ket,None,chi linh,hai duong,HD
22772,huu nghi,None,chi linh,hai duong,HD
22773,mac thi buoi,None,chi linh,hai duong,HD
22774,nguyen hue,None,chi linh,hai duong,HD
22775,nguyen trai,None,chi linh,hai duong,HD
22776,nguyen van con,None,chi linh,hai duong,HD
22777,nguyen viet xuan,None,chi linh,hai duong,HD
22778,quoc lo 18a,None,chi linh,hai duong,HD
22779,quoc lo 37,None,chi linh,hai duong,HD
22780,thai hoc,None,chi linh,hai duong,HD
22781,thanh nien,None,chi linh,hai duong,HD
22782,ton duc thang,None,chi linh,hai duong,HD
22783,tran hung dao,None,chi linh,hai duong,HD
22784,yet kieu,None,chi linh,hai duong,HD
22785,None,an lac,chi linh,hai duong,HD
22786,None,bac an,chi linh,hai duong,HD
22787,None,ben tam,chi linh,hai duong,HD
22788,None,chi minh,chi linh,hai duong,HD
22789,None,co thanh,chi linh,hai duong,HD
22790,None,cong hoa,chi linh,hai duong,HD
22791,None,dong lac,chi linh,hai duong,HD
22792,None,hoang hoa tham,chi linh,hai duong,HD
22793,None,hoang tan,chi linh,hai duong,HD
22794,None,hoang tien,chi linh,hai duong,HD
22795,None,hung dao,chi linh,hai duong,HD
22796,None,kenh giang,chi linh,hai duong,HD
22797,None,le loi,chi linh,hai duong,HD
22798,None,nhan hue,chi linh,hai duong,HD
22799,None,pha lai,chi linh,hai duong,HD
22800,None,sao do,chi linh,hai duong,HD
22801,None,tan dan,chi linh,hai duong,HD
22802,None,thai hoc,chi linh,hai duong,HD
22803,None,van an,chi linh,hai duong,HD
22804,None,van duc,chi linh,hai duong,HD
22805,nguyen che nghia,None,gia loc,hai duong,HD
22806,quoc lo 37,None,gia loc,hai duong,HD
22807,yet kieu,None,gia loc,hai duong,HD
22808,None,doan thuong,gia loc,hai duong,HD
22809,None,dong quang,gia loc,hai duong,HD
22810,None,duc xuong,gia loc,hai duong,HD
22811,None,gia hoa,gia loc,hai duong,HD
22812,None,gia khanh,gia loc,hai duong,HD
22813,None,gia loc,gia loc,hai duong,HD
22814,None,gia luong,gia loc,hai duong,HD
22815,None,gia tan,gia loc,hai duong,HD
22816,None,gia xuyen,gia loc,hai duong,HD
22817,None,hoang dieu,gia loc,hai duong,HD
22818,None,hong hung,gia loc,hai duong,HD
22819,None,le loi,gia loc,hai duong,HD
22820,None,lien hong,gia loc,hai duong,HD
22821,None,nhat tan,gia loc,hai duong,HD
22822,None,pham tran,gia loc,hai duong,HD
22823,None,phuong hung,gia loc,hai duong,HD
22824,None,quang minh,gia loc,hai duong,HD
22825,None,tan tien,gia loc,hai duong,HD
22826,None,thong kenh,gia loc,hai duong,HD
22827,None,thong nhat,gia loc,hai duong,HD
22828,None,toan thang,gia loc,hai duong,HD
22829,None,trung khanh,gia loc,hai duong,HD
22830,None,yet kieu,gia loc,hai duong,HD
22831,duong 17,None,hai duong,hai duong,HD
22832,duong 202,None,hai duong,hai duong,HD
22833,duong 3,None,hai duong,hai duong,HD
22834,duong 351,None,hai duong,hai duong,HD
22835,duong 385,None,hai duong,hai duong,HD
22836,duong 38b,None,hai duong,hai duong,HD
22837,duong 392b,None,hai duong,hai duong,HD
22838,duong 47,None,hai duong,hai duong,HD
22839,duong 79,None,hai duong,hai duong,HD
22840,an dinh,None,hai duong,hai duong,HD
22841,an duong vuong,None,hai duong,hai duong,HD
22842,an ninh,None,hai duong,hai duong,HD
22843,an phu dong 27,None,hai duong,hai duong,HD
22844,an thai,None,hai duong,hai duong,HD
22845,ba lieu,None,hai duong,hai duong,HD
22846,ba trieu,None,hai duong,hai duong,HD
22847,bac kinh,None,hai duong,hai duong,HD
22848,bac son,None,hai duong,hai duong,HD
22849,bach dang,None,hai duong,hai duong,HD
22850,bach nang thi,None,hai duong,hai duong,HD
22851,bao thap,None,hai duong,hai duong,HD
22852,binh loc,None,hai duong,hai duong,HD
22853,binh minh,None,hai duong,hai duong,HD
22854,bui thi cuc,None,hai duong,hai duong,HD
22855,bui thi xuan,None,hai duong,hai duong,HD
22856,canh nong,None,hai duong,hai duong,HD
22857,canh nong 2,None,hai duong,hai duong,HD
22858,cao ba quat,None,hai duong,hai duong,HD
22859,cau con,None,hai duong,hai duong,HD
22860,chi hoa,None,hai duong,hai duong,HD
22861,chi lang,None,hai duong,hai duong,HD
22862,chuong duong,None,hai duong,hai duong,HD
22863,chuong my,None,hai duong,hai duong,HD
22864,co doai,None,hai duong,hai duong,HD
22865,co dong,None,hai duong,hai duong,HD
22866,cong cau,None,hai duong,hai duong,HD
22867,cuu khe,None,hai duong,hai duong,HD
22868,cuu thanh,None,hai duong,hai duong,HD
22869,dai an,None,hai duong,hai duong,HD
22870,dam loc,None,hai duong,hai duong,HD
22871,dang huyen thong,None,hai duong,hai duong,HD
22872,dang quoc chinh,None,hai duong,hai duong,HD
22873,dao duy anh,None,hai duong,hai duong,HD
22874,dao duy tu,None,hai duong,hai duong,HD
22875,dien bien phu,None,hai duong,hai duong,HD
22876,dinh dam,None,hai duong,hai duong,HD
22877,dinh tien hoang,None,hai duong,hai duong,HD
22878,dinh van ta,None,hai duong,hai duong,HD
22879,do ba linh,None,hai duong,hai duong,HD
22880,do ngoc du,None,hai duong,hai duong,HD
22881,do nhuan,None,hai duong,hai duong,HD
22882,do thien thu,None,hai duong,hai duong,HD
22883,do uong,None,hai duong,hai duong,HD
22884,do xa,None,hai duong,hai duong,HD
22885,doan ket,None,hai duong,hai duong,HD
22886,doan nhu hai,None,hai duong,hai duong,HD
22887,doi can,None,hai duong,hai duong,HD
22888,dong hung thuan 6,None,hai duong,hai duong,HD
22889,dong xuan,None,hai duong,hai duong,HD
22890,duc minh,None,hai duong,hai duong,HD
22891,duong quang,None,hai duong,hai duong,HD
22892,duong ton,None,hai duong,hai duong,HD
22893,hai ba trung,None,hai duong,hai duong,HD
22894,hai dong,None,hai duong,hai duong,HD
22895,ham nghi,None,hai duong,hai duong,HD
22896,han giang,None,hai duong,hai duong,HD
22897,han thuong,None,hai duong,hai duong,HD
22898,han trung,None,hai duong,hai duong,HD
22899,hao thanh,None,hai duong,hai duong,HD
22900,hau lan,None,hai duong,hai duong,HD
22901,hiep thanh 13,None,hai duong,hai duong,HD
22902,ho xuan huong,None,hai duong,hai duong,HD
22903,hoa an 8,None,hai duong,hai duong,HD
22904,hoa binh,None,hai duong,hai duong,HD
22905,hoang dieu,None,hai duong,hai duong,HD
22906,hoang loc,None,hai duong,hai duong,HD
22907,hoang ngan,None,hai duong,hai duong,HD
22908,hoang quoc viet,None,hai duong,hai duong,HD
22909,hoang van thu,None,hai duong,hai duong,HD
22910,hong chau,None,hai duong,hai duong,HD
22911,hong quang,None,hai duong,hai duong,HD
22912,hong thai,None,hai duong,hai duong,HD
22913,hung vuong,None,hai duong,hai duong,HD
22914,huu nghi,None,hai duong,hai duong,HD
22915,khuc thua du,None,hai duong,hai duong,HD
22916,kim son,None,hai duong,hai duong,HD
22917,lac long quan,None,hai duong,hai duong,HD
22918,le chan,None,hai duong,hai duong,HD
22919,le dinh vu,None,hai duong,hai duong,HD
22920,le hong phong,None,hai duong,hai duong,HD
22921,le khoi,None,hai duong,hai duong,HD
22922,le quang bi,None,hai duong,hai duong,HD
22923,le thanh nghi,None,hai duong,hai duong,HD
22924,le thanh tong,None,hai duong,hai duong,HD
22925,le viet hung,None,hai duong,hai duong,HD
22926,le viet quang,None,hai duong,hai duong,HD
22927,lo cuong,None,hai duong,hai duong,HD
22928,loc hoa,None,hai duong,hai duong,HD
22929,luong the vinh,None,hai duong,hai duong,HD
22930,luong the vinh 2,None,hai duong,hai duong,HD
22931,ly anh tong,None,hai duong,hai duong,HD
22932,ly cong uan,None,hai duong,hai duong,HD
22933,ly nam de,None,hai duong,hai duong,HD
22934,ly ong trong,None,hai duong,hai duong,HD
22935,ly quoc bao,None,hai duong,hai duong,HD
22936,ly thanh tong,None,hai duong,hai duong,HD
22937,ly tu cau,None,hai duong,hai duong,HD
22938,ly tu trong,None,hai duong,hai duong,HD
22939,mac dinh chi,None,hai duong,hai duong,HD
22940,mac dinh phuc,None,hai duong,hai duong,HD
22941,mac thi buoi,None,hai duong,hai duong,HD
22942,mai hac de,None,hai duong,hai duong,HD
22943,minh khai,None,hai duong,hai duong,HD
22944,muong khai,None,hai duong,hai duong,HD
22945,ngo be,None,hai duong,hai duong,HD
22946,ngo hoan,None,hai duong,hai duong,HD
22947,ngo quyen,None,hai duong,hai duong,HD
22948,ngo si lien,None,hai duong,hai duong,HD
22949,ngoc tuyen,None,hai duong,hai duong,HD
22950,ngoc uyen,None,hai duong,hai duong,HD
22951,nguyen binh,None,hai duong,hai duong,HD
22952,nguyen binh khiem,None,hai duong,hai duong,HD
22953,nguyen cao,None,hai duong,hai duong,HD
22954,nguyen che nghia,None,hai duong,hai duong,HD
22955,nguyen chi thanh,None,hai duong,hai duong,HD
22956,nguyen cong hoa,None,hai duong,hai duong,HD
22957,nguyen cong hoan,None,hai duong,hai duong,HD
22958,nguyen cong trung,None,hai duong,hai duong,HD
22959,nguyen cu,None,hai duong,hai duong,HD
22960,nguyen dai nang,None,hai duong,hai duong,HD
22961,nguyen dinh be,None,hai duong,hai duong,HD
22962,nguyen dinh chieu,None,hai duong,hai duong,HD
22963,nguyen dong chi,None,hai duong,hai duong,HD
22964,nguyen duc canh,None,hai duong,hai duong,HD
22965,nguyen hai thanh,None,hai duong,hai duong,HD
22966,nguyen hoi,None,hai duong,hai duong,HD
22967,nguyen huu cau,None,hai duong,hai duong,HD
22968,nguyen huy chuong,None,hai duong,hai duong,HD
22969,nguyen khanh,None,hai duong,hai duong,HD
22970,nguyen khuyen,None,hai duong,hai duong,HD
22971,nguyen luong bang,None,hai duong,hai duong,HD
22972,nguyen mai,None,hai duong,hai duong,HD
22973,nguyen ngoc sanh,None,hai duong,hai duong,HD
22974,nguyen quy tan,None,hai duong,hai duong,HD
22975,nguyen sy co,None,hai duong,hai duong,HD
22976,nguyen thai hoc,None,hai duong,hai duong,HD
22977,nguyen thi dinh,None,hai duong,hai duong,HD
22978,nguyen thi due,None,hai duong,hai duong,HD
22979,nguyen thien thuat,None,hai duong,hai duong,HD
22980,nguyen thuong man,None,hai duong,hai duong,HD
22981,nguyen trac luan,None,hai duong,hai duong,HD
22982,nguyen trai,None,hai duong,hai duong,HD
22983,nguyen tri phuong,None,hai duong,hai duong,HD
22984,nguyen trung truc,None,hai duong,hai duong,HD
22985,nguyen tuyen,None,hai duong,hai duong,HD
22986,nguyen u di,None,hai duong,hai duong,HD
22987,nguyen van linh,None,hai duong,hai duong,HD
22988,nguyen van ngoc,None,hai duong,hai duong,HD
22989,nguyen van to,None,hai duong,hai duong,HD
22990,nguyet que,None,hai duong,hai duong,HD
22991,nhat tan,None,hai duong,hai duong,HD
22992,nhi chau,None,hai duong,hai duong,HD
22993,nhu dinh hien,None,hai duong,hai duong,HD
22994,pham cong ban,None,hai duong,hai duong,HD
22995,pham duy uong,None,hai duong,hai duong,HD
22996,pham hong thai,None,hai duong,hai duong,HD
22997,pham hung,None,hai duong,hai duong,HD
22998,pham luan,None,hai duong,hai duong,HD
22999,pham ngoc khanh,None,hai duong,hai duong,HD
23000,pham ngu lao,None,hai duong,hai duong,HD
23001,pham quy‎ thich,None,hai duong,hai duong,HD
23002,pham su manh,None,hai duong,hai duong,HD
23003,pham van dong,None,hai duong,hai duong,HD
23004,pham xuan huan,None,hai duong,hai duong,HD
23005,phan chu trinh,None,hai duong,hai duong,HD
23006,phan dang luu,None,hai duong,hai duong,HD
23007,phan dinh giot,None,hai duong,hai duong,HD
23008,phan dinh phung,None,hai duong,hai duong,HD
23009,phan lang 8,None,hai duong,hai duong,HD
23010,phu tho,None,hai duong,hai duong,HD
23011,phuc duyen,None,hai duong,hai duong,HD
23012,quan thanh,None,hai duong,hai duong,HD
23013,quan thanh,None,hai duong,hai duong,HD
23014,quang liet,None,hai duong,hai duong,HD
23015,quang trung,None,hai duong,hai duong,HD
23016,quoc lo 37,None,hai duong,hai duong,HD
23017,quoc lo 5,None,hai duong,hai duong,HD
23018,quyet thang,None,hai duong,hai duong,HD
23019,tam giang,None,hai duong,hai duong,HD
23020,tan chanh hiep 16,None,hai duong,hai duong,HD
23021,tan kim,None,hai duong,hai duong,HD
23022,tan thoi hiep 1,None,hai duong,hai duong,HD
23023,tan thoi hiep 10,None,hai duong,hai duong,HD
23024,tan trao,None,hai duong,hai duong,HD
23025,tay hao,None,hai duong,hai duong,HD
23026,thach lam,None,hai duong,hai duong,HD
23027,thai binh,None,hai duong,hai duong,HD
23028,thai hung,None,hai duong,hai duong,HD
23029,thanh binh,None,hai duong,hai duong,HD
23030,thanh loc 27,None,hai duong,hai duong,HD
23031,thanh nien,None,hai duong,hai duong,HD
23032,thanh xuan 21,None,hai duong,hai duong,HD
23033,thien khanh,None,hai duong,hai duong,HD
23034,thien nhan,None,hai duong,hai duong,HD
23035,thong nhat,None,hai duong,hai duong,HD
23036,thuong dat,None,hai duong,hai duong,HD
23037,thuy tien,None,hai duong,hai duong,HD
23038,tien phong,None,hai duong,hai duong,HD
23039,tinh lo 179,None,hai duong,hai duong,HD
23040,tinh lo 390,None,hai duong,hai duong,HD
23041,to hien thanh,None,hai duong,hai duong,HD
23042,to hieu,None,hai duong,hai duong,HD
23043,to ngoc van,None,hai duong,hai duong,HD
23044,ton duc thang,None,hai duong,hai duong,HD
23045,tong duy tan,None,hai duong,hai duong,HD
23046,trai ga,None,hai duong,hai duong,HD
23047,tran binhtrong,None,hai duong,hai duong,HD
23048,tran canh,None,hai duong,hai duong,HD
23049,tran cong hien,None,hai duong,hai duong,HD
23050,tran dang nguyen,None,hai duong,hai duong,HD
23051,tran hung dao,None,hai duong,hai duong,HD
23052,tran huy lieu,None,hai duong,hai duong,HD
23053,tran ich phat,None,hai duong,hai duong,HD
23054,tran khanh du,None,hai duong,hai duong,HD
23055,tran nguyen dan,None,hai duong,hai duong,HD
23056,tran quang dao,None,hai duong,hai duong,HD
23057,tran quang dieu,None,hai duong,hai duong,HD
23058,tran quang khai,None,hai duong,hai duong,HD
23059,tran sung dinh,None,hai duong,hai duong,HD
23060,tran van can,None,hai duong,hai duong,HD
23061,tran van giap,None,hai duong,hai duong,HD
23062,trich sai,None,hai duong,hai duong,HD
23063,trieu quang phuc,None,hai duong,hai duong,HD
23064,truong chinh,None,hai duong,hai duong,HD
23065,truong dat,None,hai duong,hai duong,HD
23066,truong han sieu,None,hai duong,hai duong,HD
23067,truong my,None,hai duong,hai duong,HD
23068,truong van da,None,hai duong,hai duong,HD
23069,tu doai,None,hai duong,hai duong,HD
23070,tu minh,None,hai duong,hai duong,HD
23071,tu thong,None,hai duong,hai duong,HD
23072,tue tinh,None,hai duong,hai duong,HD
23073,tuy an,None,hai duong,hai duong,HD
23074,tuy hoa,None,hai duong,hai duong,HD
23075,viet thang,None,hai duong,hai duong,HD
23076,vu bang,None,hai duong,hai duong,HD
23077,vu cong dan,None,hai duong,hai duong,HD
23078,vu dinh lien,None,hai duong,hai duong,HD
23079,vu du,None,hai duong,hai duong,HD
23080,vu duy chi,None,hai duong,hai duong,HD
23081,vu huu,None,hai duong,hai duong,HD
23082,vu huu,None,hai duong,hai duong,HD
23083,vu manh hung,None,hai duong,hai duong,HD
23084,vu nap,None,hai duong,hai duong,HD
23085,vu nhu to,None,hai duong,hai duong,HD
23086,vu pham ham,None,hai duong,hai duong,HD
23087,vu quynh,None,hai duong,hai duong,HD
23088,vu thanh,None,hai duong,hai duong,HD
23089,vu trong phung,None,hai duong,hai duong,HD
23090,vu tu,None,hai duong,hai duong,HD
23091,vu van dung,None,hai duong,hai duong,HD
23092,vu van mat,None,hai duong,hai duong,HD
23093,vu van uyen,None,hai duong,hai duong,HD
23094,xuan dai,None,hai duong,hai duong,HD
23095,xuan thi,None,hai duong,hai duong,HD
23096,y lan,None,hai duong,hai duong,HD
23097,yet kieu,None,hai duong,hai duong,HD
23098,None,ai quoc,hai duong,hai duong,HD
23099,None,an chau,hai duong,hai duong,HD
23100,None,binh han,hai duong,hai duong,HD
23101,None,cam thuong,hai duong,hai duong,HD
23102,None,hai tan,hai duong,hai duong,HD
23103,None,le thanh nghi,hai duong,hai duong,HD
23104,None,nam dong,hai duong,hai duong,HD
23105,None,ngoc chau,hai duong,hai duong,HD
23106,None,nguyen trai,hai duong,hai duong,HD
23107,None,nhi chau,hai duong,hai duong,HD
23108,None,pham ngu lao,hai duong,hai duong,HD
23109,None,quang trung,hai duong,hai duong,HD
23110,None,tan binh,hai duong,hai duong,HD
23111,None,tan hung,hai duong,hai duong,HD
23112,None,thach khoi,hai duong,hai duong,HD
23113,None,thanh binh,hai duong,hai duong,HD
23114,None,thuong dat,hai duong,hai duong,HD
23115,None,tran hung dao,hai duong,hai duong,HD
23116,None,tran phu,hai duong,hai duong,HD
23117,None,tu minh,hai duong,hai duong,HD
23118,None,viet hoa,hai duong,hai duong,HD
23119,None,None,hai duong,hai duong,HD
23120,duong 188,None,kim thanh,hai duong,HD
23121,bach dang,None,kim thanh,hai duong,HD
23122,hong thai,None,kim thanh,hai duong,HD
23123,yet kieu,None,kim thanh,hai duong,HD
23124,None,binh dan,kim thanh,hai duong,HD
23125,None,cam la,kim thanh,hai duong,HD
23126,None,co dung,kim thanh,hai duong,HD
23127,None,cong hoa,kim thanh,hai duong,HD
23128,None,dai duc,kim thanh,hai duong,HD
23129,None,dong gia,kim thanh,hai duong,HD
23130,None,kim anh,kim thanh,hai duong,HD
23131,None,kim dinh,kim thanh,hai duong,HD
23132,None,kim khe,kim thanh,hai duong,HD
23133,None,kim luong,kim thanh,hai duong,HD
23134,None,kim tan,kim thanh,hai duong,HD
23135,None,kim xuyen,kim thanh,hai duong,HD
23136,None,lai vu,kim thanh,hai duong,HD
23137,None,lien hoa,kim thanh,hai duong,HD
23138,None,ngu phuc,kim thanh,hai duong,HD
23139,None,phu thai,kim thanh,hai duong,HD
23140,None,phuc thanh a,kim thanh,hai duong,HD
23141,None,tam ky,kim thanh,hai duong,HD
23142,None,thuong vu,kim thanh,hai duong,HD
23143,None,tuan hung,kim thanh,hai duong,HD
23144,None,viet hung,kim thanh,hai duong,HD
23145,cau ba,None,kinh mon,hai duong,HD
23146,hue tri,None,kinh mon,hai duong,HD
23147,phung khac,None,kinh mon,hai duong,HD
23148,tinh lo 388,None,kinh mon,hai duong,HD
23149,None,an phu,kinh mon,hai duong,HD
23150,None,an sinh,kinh mon,hai duong,HD
23151,None,bach dang,kinh mon,hai duong,HD
23152,None,duy tan,kinh mon,hai duong,HD
23153,None,hien thanh,kinh mon,hai duong,HD
23154,None,hiep an,kinh mon,hai duong,HD
23155,None,hiep hoa,kinh mon,hai duong,HD
23156,None,hiep son,kinh mon,hai duong,HD
23157,None,hoanh son,kinh mon,hai duong,HD
23158,None,hung dao,kinh mon,hai duong,HD
23159,None,kinh mon,kinh mon,hai duong,HD
23160,None,lac long,kinh mon,hai duong,HD
23161,None,le ninh,kinh mon,hai duong,HD
23162,None,long xuyen,kinh mon,hai duong,HD
23163,None,minh hoa,kinh mon,hai duong,HD
23164,None,minh tan,kinh mon,hai duong,HD
23165,None,pham menh,kinh mon,hai duong,HD
23166,None,phu thu,kinh mon,hai duong,HD
23167,None,phuc thanh b,kinh mon,hai duong,HD
23168,None,quang trung,kinh mon,hai duong,HD
23169,None,tan dan,kinh mon,hai duong,HD
23170,None,thai hoa,kinh mon,hai duong,HD
23171,None,thai son,kinh mon,hai duong,HD
23172,None,thang long,kinh mon,hai duong,HD
23173,None,that hung,kinh mon,hai duong,HD
23174,None,thuong quan,kinh mon,hai duong,HD
23175,duong 6,None,nam sach,hai duong,HD
23176,mac thi buoi,None,nam sach,hai duong,HD
23177,nguyen dang lanh,None,nam sach,hai duong,HD
23178,quoc lo 183,None,nam sach,hai duong,HD
23179,quoc lo 5b,None,nam sach,hai duong,HD
23180,thanh lam,None,nam sach,hai duong,HD
