id,street,ward,district,city,code
12931,phạm huy thông,None,sơn trà,đà nẵng,DDN
12932,phạm quang ảnh,None,sơn trà,đà nẵng,DDN
12933,phạm thiều,None,sơn trà,đà nẵng,DDN
12934,phạm tu,None,sơn trà,đà nẵng,DDN
12935,phạm vấn,None,sơn trà,đà nẵng,DDN
12936,phạm văn đồng,None,sơn trà,đà nẵng,DDN
12937,phạm văn xảo,None,sơn trà,đà nẵng,DDN
12938,phan bá phiến,None,sơn trà,đà nẵng,DDN
12939,phan bá vành,None,sơn trà,đà nẵng,DDN
12940,phan bôi,None,sơn trà,đà nẵng,DDN
12941,phan chu trinh,None,sơn trà,đà nẵng,DDN
12942,phan đăng lưu,None,sơn trà,đà nẵng,DDN
12943,phan huy chú,None,sơn trà,đà nẵng,DDN
12944,phan huy ích,None,sơn trà,đà nẵng,DDN
12945,phan huy thực.,None,sơn trà,đà nẵng,DDN
12946,phan tứ,None,sơn trà,đà nẵng,DDN
12947,phan văn hớn,None,sơn trà,đà nẵng,DDN
12948,phó đức chính,None,sơn trà,đà nẵng,DDN
12949,phú lộc 15,None,sơn trà,đà nẵng,DDN
12950,phúc hạo,None,sơn trà,đà nẵng,DDN
12951,phùng khắc khoan,None,sơn trà,đà nẵng,DDN
12952,phước mỹ 1,None,sơn trà,đà nẵng,DDN
12953,phước mỹ 2,None,sơn trà,đà nẵng,DDN
12954,phước mỹ 3,None,sơn trà,đà nẵng,DDN
12955,phước mỹ 4,None,sơn trà,đà nẵng,DDN
12956,phước trường,None,sơn trà,đà nẵng,DDN
12957,phước trường 1,None,sơn trà,đà nẵng,DDN
12958,phước trường 10,None,sơn trà,đà nẵng,DDN
12959,phước trường 11,None,sơn trà,đà nẵng,DDN
12960,phước trường 12,None,sơn trà,đà nẵng,DDN
12961,phước trường 14,None,sơn trà,đà nẵng,DDN
12962,phước trường 15,None,sơn trà,đà nẵng,DDN
12963,phước trường 2,None,sơn trà,đà nẵng,DDN
12964,phước trường 3,None,sơn trà,đà nẵng,DDN
12965,phước trường 4,None,sơn trà,đà nẵng,DDN
12966,phước trường 5,None,sơn trà,đà nẵng,DDN
12967,phước trường 6,None,sơn trà,đà nẵng,DDN
12968,phước trường 7,None,sơn trà,đà nẵng,DDN
12969,phước trường 8,None,sơn trà,đà nẵng,DDN
12970,phước trường 9,None,sơn trà,đà nẵng,DDN
12971,phước tường 2,None,sơn trà,đà nẵng,DDN
12972,suối đá 1,None,sơn trà,đà nẵng,DDN
12974,suối đá 2,None,sơn trà,đà nẵng,DDN
12975,suối đá 3,None,sơn trà,đà nẵng,DDN
12976,sương nguyệt ánh,None,sơn trà,đà nẵng,DDN
12977,tạ mỹ duật,None,sơn trà,đà nẵng,DDN
12978,tân chánh hiệp 16,None,sơn trà,đà nẵng,DDN
12979,tản đà,None,sơn trà,đà nẵng,DDN
12980,tân phú 1,None,sơn trà,đà nẵng,DDN
12981,tân phú 2,None,sơn trà,đà nẵng,DDN
12982,tân thái,None,sơn trà,đà nẵng,DDN
12983,tân thái 1,None,sơn trà,đà nẵng,DDN
12984,tân thái 10,None,sơn trà,đà nẵng,DDN
12985,tân thái 2,None,sơn trà,đà nẵng,DDN
12986,tân thái 3,None,sơn trà,đà nẵng,DDN
12987,tân thái 4,None,sơn trà,đà nẵng,DDN
12988,tân thái 5,None,sơn trà,đà nẵng,DDN
12989,tân thái 6,None,sơn trà,đà nẵng,DDN
12990,tân thái 7,None,sơn trà,đà nẵng,DDN
12991,tân thái 8,None,sơn trà,đà nẵng,DDN
12992,tân thái 9,None,sơn trà,đà nẵng,DDN
12993,tân thuận,None,sơn trà,đà nẵng,DDN
12994,thạch lam,None,sơn trà,đà nẵng,DDN
12995,thái phiên,None,sơn trà,đà nẵng,DDN
12996,thanh bình xanh,None,sơn trà,đà nẵng,DDN
12997,thạnh lộc 27,None,sơn trà,đà nẵng,DDN
12998,thanh thủy,None,sơn trà,đà nẵng,DDN
12999,thanh vinh,None,sơn trà,đà nẵng,DDN
13000,thành vinh 2,None,sơn trà,đà nẵng,DDN
13001,thành vinh 3,None,sơn trà,đà nẵng,DDN
13002,thành vinh 4,None,sơn trà,đà nẵng,DDN
13003,thành vinh 5,None,sơn trà,đà nẵng,DDN
13004,thế lữ,None,sơn trà,đà nẵng,DDN
13005,thích phước huệ,None,sơn trà,đà nẵng,DDN
13006,thích thiện chiếu,None,sơn trà,đà nẵng,DDN
13007,thôi hữu,None,sơn trà,đà nẵng,DDN
13008,thủ khoa huân,None,sơn trà,đà nẵng,DDN
13009,tô hiến thành,None,sơn trà,đà nẵng,DDN
13010,tôn quang phiệt,None,sơn trà,đà nẵng,DDN
13011,tôn thất tùng,None,sơn trà,đà nẵng,DDN
13012,trại gà,None,sơn trà,đà nẵng,DDN
13013,trần bạch đằng,None,sơn trà,đà nẵng,DDN
13014,trần đình đàn,None,sơn trà,đà nẵng,DDN
13015,trần đức lương,None,sơn trà,đà nẵng,DDN
13016,trần đức thông,None,sơn trà,đà nẵng,DDN
13017,trần hưng đạo,None,sơn trà,đà nẵng,DDN
13018,trần hữu tước,None,sơn trà,đà nẵng,DDN
13019,trần khát chân,None,sơn trà,đà nẵng,DDN
13020,trần lâm,None,sơn trà,đà nẵng,DDN
13021,trần nguyên hãn,None,sơn trà,đà nẵng,DDN
13022,trần nhân tông,None,sơn trà,đà nẵng,DDN
13023,trần quang diệu,None,sơn trà,đà nẵng,DDN
13024,trần quang khải,None,sơn trà,đà nẵng,DDN
13025,trần sâm,None,sơn trà,đà nẵng,DDN
13026,trần thanh mại,None,sơn trà,đà nẵng,DDN
13027,trần thánh tông,None,sơn trà,đà nẵng,DDN
13028,trần thuyết,None,sơn trà,đà nẵng,DDN
13029,trần văn dư,None,sơn trà,đà nẵng,DDN
13030,triệu việt vương,None,sơn trà,đà nẵng,DDN
13031,trương định,None,sơn trà,đà nẵng,DDN
13032,trương hán siêu,None,sơn trà,đà nẵng,DDN
13033,trương quốc dung,None,sơn trà,đà nẵng,DDN
13034,trương quyền,None,sơn trà,đà nẵng,DDN
13035,trường sa,None,sơn trà,đà nẵng,DDN
13036,trường sơn,None,sơn trà,đà nẵng,DDN
13037,vân đồn,None,sơn trà,đà nẵng,DDN
13038,võ duy ninh,None,sơn trà,đà nẵng,DDN
13039,võ nghĩa,None,sơn trà,đà nẵng,DDN
13040,võ nguyên giáp,None,sơn trà,đà nẵng,DDN
13041,võ như hưng,None,sơn trà,đà nẵng,DDN
13042,võ trường toản,None,sơn trà,đà nẵng,DDN
13043,võ văn kiệt,None,sơn trà,đà nẵng,DDN
13044,vũ đình long,None,sơn trà,đà nẵng,DDN
13045,vũ ngọc nhạ,None,sơn trà,đà nẵng,DDN
13046,vũ tông phan,None,sơn trà,đà nẵng,DDN
13047,vũ văn dũng,None,sơn trà,đà nẵng,DDN
13048,vũng thùng 1,None,sơn trà,đà nẵng,DDN
13049,vũng thùng 2,None,sơn trà,đà nẵng,DDN
13050,vũng thùng 3,None,sơn trà,đà nẵng,DDN
13051,vũng thùng 4,None,sơn trà,đà nẵng,DDN
13052,vũng thùng 5,None,sơn trà,đà nẵng,DDN
13053,vương thừa vũ,None,sơn trà,đà nẵng,DDN
13054,yết kiêu,None,sơn trà,đà nẵng,DDN
13055,None,an hải bắc,sơn trà,đà nẵng,DDN
13056,None,an hải đông,sơn trà,đà nẵng,DDN
13057,None,an hải tây,sơn trà,đà nẵng,DDN
13058,None,mân thái,sơn trà,đà nẵng,DDN
13059,None,nại hiên đông,sơn trà,đà nẵng,DDN
13060,None,phước mỹ,sơn trà,đà nẵng,DDN
13061,None,thọ quang,sơn trà,đà nẵng,DDN
13088,None,None,sơn trà,đà nẵng,DDN
13089,đường 2/9,None,thanh khê,đà nẵng,DDN
13090,đường 29,None,thanh khê,đà nẵng,DDN
13091,đường 30/4,None,thanh khê,đà nẵng,DDN
13092,an hòa 11,None,thanh khê,đà nẵng,DDN
13093,an xuân,None,thanh khê,đà nẵng,DDN
13094,an xuân 1,None,thanh khê,đà nẵng,DDN
13095,an xuân 2,None,thanh khê,đà nẵng,DDN
13096,bàu hạc,None,thanh khê,đà nẵng,DDN
13097,bàu hạc 1,None,thanh khê,đà nẵng,DDN
13098,bàu hạc 4,None,thanh khê,đà nẵng,DDN
13099,bầu hạc 5,None,thanh khê,đà nẵng,DDN
13100,bàu hạc 6,None,thanh khê,đà nẵng,DDN
13101,bàu hạt 1,None,thanh khê,đà nẵng,DDN
13102,bàu hạt 2,None,thanh khê,đà nẵng,DDN
13103,bàu làng,None,thanh khê,đà nẵng,DDN
13104,bàu trảng 1,None,thanh khê,đà nẵng,DDN
13105,bầu trảng 2,None,thanh khê,đà nẵng,DDN
13106,bàu trảng 3,None,thanh khê,đà nẵng,DDN
13107,bàu trảng 4,None,thanh khê,đà nẵng,DDN
13108,bàu trảng 5,None,thanh khê,đà nẵng,DDN
13109,bàu trảng 6,None,thanh khê,đà nẵng,DDN
13110,bàu trảng 7,None,thanh khê,đà nẵng,DDN
13111,bế văn đàn,None,thanh khê,đà nẵng,DDN
13112,bình thái 4,None,thanh khê,đà nẵng,DDN
13113,cách mạng tháng tám,None,thanh khê,đà nẵng,DDN
13114,cần giuộc,None,thanh khê,đà nẵng,DDN
13115,cù chính lan,None,thanh khê,đà nẵng,DDN
13116,đặng đình vân,None,thanh khê,đà nẵng,DDN
13117,đặng phúc thông,None,thanh khê,đà nẵng,DDN
13118,đặng thai mai,None,thanh khê,đà nẵng,DDN
13119,đặng thùy trâm,None,thanh khê,đà nẵng,DDN
13120,đào duy anh,None,thanh khê,đà nẵng,DDN
13121,đào duy từ,None,thanh khê,đà nẵng,DDN
13122,đào nguyên phổ,None,thanh khê,đà nẵng,DDN
13123,điện biên phủ,None,thanh khê,đà nẵng,DDN
13124,đinh núp,None,thanh khê,đà nẵng,DDN
13125,đinh thị vân,None,thanh khê,đà nẵng,DDN
13126,đinh tiên hoàng,None,thanh khê,đà nẵng,DDN
13127,đỗ đức dục,None,thanh khê,đà nẵng,DDN
13128,đỗ ngọc du,None,thanh khê,đà nẵng,DDN
13129,đỗ quang,None,thanh khê,đà nẵng,DDN
13130,đoàn nhữ hài,None,thanh khê,đà nẵng,DDN
13131,đống đa,None,thanh khê,đà nẵng,DDN
13132,đông lợi 1,None,thanh khê,đà nẵng,DDN
13133,đông lợi 2,None,thanh khê,đà nẵng,DDN
13134,đông lợi 3,None,thanh khê,đà nẵng,DDN
13135,đức lợi i,None,thanh khê,đà nẵng,DDN
13136,dũng sĩ,None,thanh khê,đà nẵng,DDN
13137,dũng sĩ thanh khê,None,thanh khê,đà nẵng,DDN
13138,dương bích liên,None,thanh khê,đà nẵng,DDN
13139,hà đông 1,None,thanh khê,đà nẵng,DDN
13140,hà đông 2,None,thanh khê,đà nẵng,DDN
13141,hà đông 3,None,thanh khê,đà nẵng,DDN
13142,hà huy tập,None,thanh khê,đà nẵng,DDN
13143,hà khê,None,thanh khê,đà nẵng,DDN
13144,hà xuân,None,thanh khê,đà nẵng,DDN
13145,hà xuân 1,None,thanh khê,đà nẵng,DDN
13146,hải hồ,None,thanh khê,đà nẵng,DDN
13147,hải phòng,None,thanh khê,đà nẵng,DDN
13148,hàm nghi,None,thanh khê,đà nẵng,DDN
13149,hàn mặc tử,None,thanh khê,đà nẵng,DDN
13150,hồ quý ly,None,thanh khê,đà nẵng,DDN
13151,hồ tương,None,thanh khê,đà nẵng,DDN
13152,hòa an 8,None,thanh khê,đà nẵng,DDN
13153,hòa mỹ 3,None,thanh khê,đà nẵng,DDN
13154,hoàng diệu,None,thanh khê,đà nẵng,DDN
13155,hoàng hoa thám,None,thanh khê,đà nẵng,DDN
13156,hùng vương,None,thanh khê,đà nẵng,DDN
13157,huỳnh ngọc huệ,None,thanh khê,đà nẵng,DDN
13158,k19,None,thanh khê,đà nẵng,DDN
13159,kim hải,None,thanh khê,đà nẵng,DDN
13160,kinh dương vương,None,thanh khê,đà nẵng,DDN
13161,kỳ đồng,None,thanh khê,đà nẵng,DDN
13162,lê đình dương,None,thanh khê,đà nẵng,DDN
13163,lê đình lý,None,thanh khê,đà nẵng,DDN
13164,lê độ,None,thanh khê,đà nẵng,DDN
13165,lê duẩn,None,thanh khê,đà nẵng,DDN
13166,lê duy đình,None,thanh khê,đà nẵng,DDN
13167,lê duy tổ,None,thanh khê,đà nẵng,DDN
13168,lê quang sung,None,thanh khê,đà nẵng,DDN
13169,lê thị tính,None,thanh khê,đà nẵng,DDN
13170,lê thị xuyến,None,thanh khê,đà nẵng,DDN
13171,lê trọng tấn,None,thanh khê,đà nẵng,DDN
13172,lê văn thịnh,None,thanh khê,đà nẵng,DDN
13173,lương nhữ học,None,thanh khê,đà nẵng,DDN
13174,lương nhữ hộc,None,thanh khê,đà nẵng,DDN
13175,lý nhân tông,None,thanh khê,đà nẵng,DDN
13176,lý thái tổ,None,thanh khê,đà nẵng,DDN
13177,lý thái tông,None,thanh khê,đà nẵng,DDN
13178,lý triện,None,thanh khê,đà nẵng,DDN
13179,mai xuân thưởng,None,thanh khê,đà nẵng,DDN
13180,man thiện,None,thanh khê,đà nẵng,DDN
13181,mẹ hiền,None,thanh khê,đà nẵng,DDN
13182,mẹ nhu,None,thanh khê,đà nẵng,DDN
13183,ngô đức kế,None,thanh khê,đà nẵng,DDN
13184,ngô gia khảm,None,thanh khê,đà nẵng,DDN
13185,ngọc hồi,None,thanh khê,đà nẵng,DDN
13186,nguyễn biểu,None,thanh khê,đà nẵng,DDN
13187,nguyễn cảnh dị,None,thanh khê,đà nẵng,DDN
13188,nguyễn cao,None,thanh khê,đà nẵng,DDN
13189,nguyễn chích,None,thanh khê,đà nẵng,DDN
13190,nguyễn công hãng,None,thanh khê,đà nẵng,DDN
13191,nguyễn đăng,None,thanh khê,đà nẵng,DDN
13192,nguyễn đình tứ,None,thanh khê,đà nẵng,DDN
13193,nguyễn đình tựu,None,thanh khê,đà nẵng,DDN
13194,nguyễn đức trung,None,thanh khê,đà nẵng,DDN
13195,nguyễn gia thiều,None,thanh khê,đà nẵng,DDN
13196,nguyễn giản thanh,None,thanh khê,đà nẵng,DDN
13197,nguyễn hoàng,None,thanh khê,đà nẵng,DDN
13198,nguyên hồng,None,thanh khê,đà nẵng,DDN
13199,nguyễn hữu thận,None,thanh khê,đà nẵng,DDN
13200,nguyễn hữu thọ,None,thanh khê,đà nẵng,DDN
13201,nguyễn hữu thuận,None,thanh khê,đà nẵng,DDN
13202,nguyễn huy lượng,None,thanh khê,đà nẵng,DDN
13203,nguyễn huy tưởng,None,thanh khê,đà nẵng,DDN
13204,nguyễn khang,None,thanh khê,đà nẵng,DDN
13205,nguyễn khoa chiêm,None,thanh khê,đà nẵng,DDN
13206,nguyễn nghiêm,None,thanh khê,đà nẵng,DDN
13207,nguyễn nhàn,None,thanh khê,đà nẵng,DDN
13208,nguyễn phước nguyên,None,thanh khê,đà nẵng,DDN
13209,nguyễn phước thái,None,thanh khê,đà nẵng,DDN
13210,nguyễn tất thành,None,thanh khê,đà nẵng,DDN
13211,nguyễn thị bảy,None,thanh khê,đà nẵng,DDN
13212,nguyễn thị thập,None,thanh khê,đà nẵng,DDN
13213,nguyễn tri phương,None,thanh khê,đà nẵng,DDN
13214,nguyễn trung đức,None,thanh khê,đà nẵng,DDN
13215,nguyễn văn huề,None,thanh khê,đà nẵng,DDN
13216,nguyễn văn linh,None,thanh khê,đà nẵng,DDN
13217,nguyễn văn phương,None,thanh khê,đà nẵng,DDN
13218,ông ích khiêm,None,thanh khê,đà nẵng,DDN
13219,phạm ngọc mậu,None,thanh khê,đà nẵng,DDN
13220,phạm nhữ tăng,None,thanh khê,đà nẵng,DDN
13221,phạm văn nghị,None,thanh khê,đà nẵng,DDN
13222,phan anh,None,thanh khê,đà nẵng,DDN
13223,phan chu trinh,None,thanh khê,đà nẵng,DDN
13224,phần lăng 1,None,thanh khê,đà nẵng,DDN
13225,phần lăng 11,None,thanh khê,đà nẵng,DDN
13226,phần lăng 12,None,thanh khê,đà nẵng,DDN
13227,phần lăng 14,None,thanh khê,đà nẵng,DDN
13228,phần lăng 15,None,thanh khê,đà nẵng,DDN
13229,phần lăng 16,None,thanh khê,đà nẵng,DDN
13230,phần lăng 17,None,thanh khê,đà nẵng,DDN
13231,phần lăng 18,None,thanh khê,đà nẵng,DDN
13232,phần lăng 19,None,thanh khê,đà nẵng,DDN
13233,phần lăng 2,None,thanh khê,đà nẵng,DDN
13234,phần lăng 3,None,thanh khê,đà nẵng,DDN
13235,phần lăng 4,None,thanh khê,đà nẵng,DDN
13236,phần lăng 5,None,thanh khê,đà nẵng,DDN
13237,phần lăng 6,None,thanh khê,đà nẵng,DDN
13238,phần lăng 7,None,thanh khê,đà nẵng,DDN
13239,phần lăng 8,None,thanh khê,đà nẵng,DDN
13240,phần lăng 9,None,thanh khê,đà nẵng,DDN
13241,phan nhu,None,thanh khê,đà nẵng,DDN
13242,phan phú tiên,None,thanh khê,đà nẵng,DDN
13243,phan thanh,None,thanh khê,đà nẵng,DDN
13244,phan thành tài,None,thanh khê,đà nẵng,DDN
13245,phan xích long,None,thanh khê,đà nẵng,DDN
13246,phú lộc,None,thanh khê,đà nẵng,DDN
13247,phú lộc 10,None,thanh khê,đà nẵng,DDN
13248,phú lộc 11,None,thanh khê,đà nẵng,DDN
13249,phú lộc 12,None,thanh khê,đà nẵng,DDN
13250,phú lộc 15,None,thanh khê,đà nẵng,DDN
13251,phú lộc 18,None,thanh khê,đà nẵng,DDN
13252,phú lộc 19,None,thanh khê,đà nẵng,DDN
13253,phú lộc 4,None,thanh khê,đà nẵng,DDN
13254,phú lộc 5,None,thanh khê,đà nẵng,DDN
13255,phùng hưng,None,thanh khê,đà nẵng,DDN
13256,quang dũng,None,thanh khê,đà nẵng,DDN
13257,tản đà,None,thanh khê,đà nẵng,DDN
13258,tân hòa 1,None,thanh khê,đà nẵng,DDN
13259,tân hòa 2,None,thanh khê,đà nẵng,DDN
13260,tân hòa 3,None,thanh khê,đà nẵng,DDN
13261,tân hòa 4,None,thanh khê,đà nẵng,DDN
13262,tân hòa 5,None,thanh khê,đà nẵng,DDN
13263,tân hòa 6,None,thanh khê,đà nẵng,DDN
13264,thái thị bôi,None,thanh khê,đà nẵng,DDN
13265,thân nhân trung,None,thanh khê,đà nẵng,DDN
13266,thanh huy 1,None,thanh khê,đà nẵng,DDN
13267,thanh huy 2,None,thanh khê,đà nẵng,DDN
13268,thanh huy 3,None,thanh khê,đà nẵng,DDN
13269,thanh huy 4,None,thanh khê,đà nẵng,DDN
13270,thanh huy 5,None,thanh khê,đà nẵng,DDN
13271,thanh khê 6,None,thanh khê,đà nẵng,DDN
13272,thuận an 1,None,thanh khê,đà nẵng,DDN
13273,thuận an 2,None,thanh khê,đà nẵng,DDN
13274,thuận an 3,None,thanh khê,đà nẵng,DDN
13275,thuận an 4,None,thanh khê,đà nẵng,DDN
13276,thuận an 5,None,thanh khê,đà nẵng,DDN
13277,thuận an 6,None,thanh khê,đà nẵng,DDN
13278,thuận an 7,None,thanh khê,đà nẵng,DDN
